datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2017-08-29T10:49:38.735000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163838769178 Latitude: 39.961205495320456 Height: 18m Distance: 0.49827346205711365m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.831000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638390497255 Latitude: 39.96120552501676 Height: 18m Distance: 0.5023499727249146m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:38.936000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638396005412 Latitude: 39.961205531898564 Height: 19m Distance: 0.5071178674697876m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.290000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638397336083 Latitude: 39.96120553730825 Height: 19m Distance: 0.5084037184715271m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.129000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638401377261 Latitude: 39.96120552778837 Height: 20m Distance: 0.5120147466659546m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.232000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638404293344 Latitude: 39.9612055955121 Height: 20m Distance: 0.5199363827705383m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.332000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.216384094328 Latitude: 39.9612056309275 Height: 21m Distance: 0.5258309841156006m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.433000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638412767862 Latitude: 39.96120566601395 Height: 21m Distance: 0.5306577086448669m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.538000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638417834697 Latitude: 39.96120567538076 Height: 22m Distance: 0.5351101160049438m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.638000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638424664589 Latitude: 39.96120565573521 Height: 22m Distance: 0.5413400530815125m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.734000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638431882174 Latitude: 39.96120562502602 Height: 23m Distance: 0.548386812210083m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.838000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638440474004 Latitude: 39.961205644551065 Height: 23m Distance: 0.5560413002967834m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:39.937000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638448904949 Latitude: 39.9612056486124 Height: 24m Distance: 0.5632590055465698m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:40.370000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638447891583 Latitude: 39.96120566996782 Height: 24m Distance: 0.5657833218574524m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
